name,seat,charge,leavehour,departure,arrival,departure_datetime,arrival_datetime,check
대한항공,일반석,112700,10,GMP,CJU,2023-09-10 10:45:00,2023-09-10 11:55:00,come
이스타항공,할인석,64600,10,GMP,CJU,2023-09-10 10:55:00,2023-09-10 12:05:00,come
이스타항공,일반석,97600,10,GMP,CJU,2023-09-10 10:55:00,2023-09-10 12:05:00,come
대한항공,특가석,67700,11,GMP,CJU,2023-09-10 11:00:00,2023-09-10 12:10:00,come
대한항공,할인석,74700,11,GMP,CJU,2023-09-10 11:00:00,2023-09-10 12:10:00,come
진에어,일반석,97700,11,GMP,CJU,2023-09-10 11:00:00,2023-09-10 12:05:00,come
대한항공,일반석,112700,11,GMP,CJU,2023-09-10 11:00:00,2023-09-10 12:10:00,come
에어부산,할인석,60010,11,GMP,CJU,2023-09-10 11:10:00,2023-09-10 12:30:00,come
에어부산,일반석,95700,11,GMP,CJU,2023-09-10 11:10:00,2023-09-10 12:30:00,come
아시아나항공,할인석,64700,11,GMP,CJU,2023-09-10 11:15:00,2023-09-10 12:25:00,come
아시아나항공,일반석,115700,11,GMP,CJU,2023-09-10 11:15:00,2023-09-10 12:25:00,come
제주항공,할인석,65600,11,GMP,CJU,2023-09-10 11:30:00,2023-09-10 12:30:00,come
대한항공,특가석,67700,11,GMP,CJU,2023-09-10 11:30:00,2023-09-10 12:40:00,come
대한항공,할인석,74700,11,GMP,CJU,2023-09-10 11:30:00,2023-09-10 12:40:00,come
제주항공,일반석,97700,11,GMP,CJU,2023-09-10 11:30:00,2023-09-10 12:30:00,come
대한항공,일반석,112700,11,GMP,CJU,2023-09-10 11:30:00,2023-09-10 12:40:00,come
이스타항공,할인석,58600,11,GMP,CJU,2023-09-10 11:40:00,2023-09-10 12:50:00,come
이스타항공,일반석,97600,11,GMP,CJU,2023-09-10 11:40:00,2023-09-10 12:50:00,come
티웨이항공,할인석,61060,11,GMP,CJU,2023-09-10 11:45:00,2023-09-10 12:55:00,come
티웨이항공,일반석,97700,11,GMP,CJU,2023-09-10 11:45:00,2023-09-10 12:55:00,come
아시아나항공,할인석,64700,11,GMP,CJU,2023-09-10 11:50:00,2023-09-10 13:05:00,come
아시아나항공,일반석,115700,11,GMP,CJU,2023-09-10 11:50:00,2023-09-10 13:05:00,come
대한항공,특가석,67700,11,GMP,CJU,2023-09-10 11:55:00,2023-09-10 13:05:00,come
대한항공,할인석,74700,11,GMP,CJU,2023-09-10 11:55:00,2023-09-10 13:05:00,come
대한항공,일반석,112700,11,GMP,CJU,2023-09-10 11:55:00,2023-09-10 13:05:00,come
제주항공,할인석,59600,12,GMP,CJU,2023-09-10 12:15:00,2023-09-10 13:35:00,come
제주항공,일반석,97700,12,GMP,CJU,2023-09-10 12:15:00,2023-09-10 13:35:00,come
아시아나항공,할인석,64700,12,GMP,CJU,2023-09-10 12:20:00,2023-09-10 13:35:00,come
아시아나항공,일반석,115700,12,GMP,CJU,2023-09-10 12:20:00,2023-09-10 13:35:00,come
아시아나항공,할인석,64700,12,GMP,CJU,2023-09-10 12:25:00,2023-09-10 13:35:00,come
아시아나항공,일반석,115700,12,GMP,CJU,2023-09-10 12:25:00,2023-09-10 13:35:00,come
제주항공,할인석,49600,12,GMP,CJU,2023-09-10 12:40:00,2023-09-10 13:50:00,come
제주항공,일반석,97700,12,GMP,CJU,2023-09-10 12:40:00,2023-09-10 13:50:00,come
티웨이항공,할인석,49660,12,GMP,CJU,2023-09-10 12:50:00,2023-09-10 14:00:00,come
에어서울,할인석,51600,12,GMP,CJU,2023-09-10 12:50:00,2023-09-10 14:00:00,come
에어서울,특가석,56800,12,GMP,CJU,2023-09-10 12:50:00,2023-09-10 14:00:00,come
에어서울,일반석,97700,12,GMP,CJU,2023-09-10 12:50:00,2023-09-10 14:00:00,come
티웨이항공,일반석,97700,12,GMP,CJU,2023-09-10 12:50:00,2023-09-10 14:00:00,come
이스타항공,할인석,52600,12,GMP,CJU,2023-09-10 12:55:00,2023-09-10 14:05:00,come
이스타항공,일반석,97600,12,GMP,CJU,2023-09-10 12:55:00,2023-09-10 14:05:00,come
아시아나항공,특가석,49700,13,GMP,CJU,2023-09-10 13:00:00,2023-09-10 14:10:00,come
아시아나항공,할인석,64700,13,GMP,CJU,2023-09-10 13:00:00,2023-09-10 14:10:00,come
대한항공,일반석,112700,13,GMP,CJU,2023-09-10 13:00:00,2023-09-10 14:10:00,come
아시아나항공,일반석,115700,13,GMP,CJU,2023-09-10 13:00:00,2023-09-10 14:10:00,come
제주항공,할인석,49600,13,GMP,CJU,2023-09-10 13:10:00,2023-09-10 14:20:00,come
제주항공,일반석,97700,13,GMP,CJU,2023-09-10 13:10:00,2023-09-10 14:20:00,come
제주항공,할인석,54600,13,GMP,CJU,2023-09-10 13:30:00,2023-09-10 14:40:00,come
대한항공,특가석,57700,13,GMP,CJU,2023-09-10 13:30:00,2023-09-10 14:40:00,come
대한항공,할인석,74700,13,GMP,CJU,2023-09-10 13:30:00,2023-09-10 14:40:00,come
제주항공,일반석,97700,13,GMP,CJU,2023-09-10 13:30:00,2023-09-10 14:40:00,come
대한항공,일반석,112700,13,GMP,CJU,2023-09-10 13:30:00,2023-09-10 14:40:00,come
이스타항공,할인석,52600,13,GMP,CJU,2023-09-10 13:40:00,2023-09-10 14:50:00,come
이스타항공,일반석,97600,13,GMP,CJU,2023-09-10 13:40:00,2023-09-10 14:50:00,come
아시아나항공,특가석,43700,14,GMP,CJU,2023-09-10 14:00:00,2023-09-10 15:10:00,come
아시아나항공,할인석,64700,14,GMP,CJU,2023-09-10 14:00:00,2023-09-10 15:10:00,come
아시아나항공,일반석,115700,14,GMP,CJU,2023-09-10 14:00:00,2023-09-10 15:10:00,come
대한항공,특가석,42700,14,GMP,CJU,2023-09-10 14:15:00,2023-09-10 15:25:00,come
대한항공,할인석,74700,14,GMP,CJU,2023-09-10 14:15:00,2023-09-10 15:25:00,come
진에어,일반석,92700,14,GMP,CJU,2023-09-10 14:15:00,2023-09-10 15:25:00,come
대한항공,일반석,112700,14,GMP,CJU,2023-09-10 14:15:00,2023-09-10 15:25:00,come
아시아나항공,특가석,43700,14,GMP,CJU,2023-09-10 14:20:00,2023-09-10 15:30:00,come
아시아나항공,할인석,64700,14,GMP,CJU,2023-09-10 14:20:00,2023-09-10 15:30:00,come
아시아나항공,일반석,115700,14,GMP,CJU,2023-09-10 14:20:00,2023-09-10 15:30:00,come
티웨이항공,할인석,39210,14,GMP,CJU,2023-09-10 14:25:00,2023-09-10 15:35:00,come
아시아나항공,특가석,60700,6,CJU,GMP,2023-09-10 06:30:00,2023-09-10 07:40:00,back
아시아나항공,할인석,72700,6,CJU,GMP,2023-09-10 06:30:00,2023-09-10 07:40:00,back
아시아나항공,일반석,132700,6,CJU,GMP,2023-09-10 06:30:00,2023-09-10 07:40:00,back
아시아나항공,특가석,60700,6,CJU,GMP,2023-09-10 06:40:00,2023-09-10 07:50:00,back
아시아나항공,할인석,72700,6,CJU,GMP,2023-09-10 06:40:00,2023-09-10 07:50:00,back
아시아나항공,일반석,132700,6,CJU,GMP,2023-09-10 06:40:00,2023-09-10 07:50:00,back
대한항공,특가석,60700,7,CJU,GMP,2023-09-10 07:00:00,2023-09-10 08:10:00,back
대한항공,할인석,69700,7,CJU,GMP,2023-09-10 07:00:00,2023-09-10 08:10:00,back
대한항공,일반석,107700,7,CJU,GMP,2023-09-10 07:00:00,2023-09-10 08:10:00,back
에어서울,할인석,54600,7,CJU,GMP,2023-09-10 07:30:00,2023-09-10 08:40:00,back
에어서울,특가석,60000,7,CJU,GMP,2023-09-10 07:30:00,2023-09-10 08:40:00,back
에어서울,일반석,92600,7,CJU,GMP,2023-09-10 07:30:00,2023-09-10 08:40:00,back
제주항공,할인석,54600,7,CJU,GMP,2023-09-10 07:40:00,2023-09-10 08:50:00,back
제주항공,일반석,119200,7,CJU,GMP,2023-09-10 07:40:00,2023-09-10 08:50:00,back
티웨이항공,할인석,57260,7,CJU,GMP,2023-09-10 07:55:00,2023-09-10 09:05:00,back
아시아나항공,특가석,60700,7,CJU,GMP,2023-09-10 07:55:00,2023-09-10 09:05:00,back
아시아나항공,할인석,72700,7,CJU,GMP,2023-09-10 07:55:00,2023-09-10 09:05:00,back
티웨이항공,일반석,118700,7,CJU,GMP,2023-09-10 07:55:00,2023-09-10 09:05:00,back
아시아나항공,일반석,132700,7,CJU,GMP,2023-09-10 07:55:00,2023-09-10 09:05:00,back
이스타항공,할인석,89600,8,CJU,GMP,2023-09-10 08:10:00,2023-09-10 09:15:00,back
이스타항공,일반석,119600,8,CJU,GMP,2023-09-10 08:10:00,2023-09-10 09:15:00,back
진에어,할인석,55300,8,CJU,GMP,2023-09-10 08:15:00,2023-09-10 09:30:00,back
진에어,일반석,119700,8,CJU,GMP,2023-09-10 08:15:00,2023-09-10 09:30:00,back
이스타항공,할인석,89600,8,CJU,GMP,2023-09-10 08:30:00,2023-09-10 09:40:00,back
이스타항공,일반석,119600,8,CJU,GMP,2023-09-10 08:30:00,2023-09-10 09:40:00,back
대한항공,특가석,65700,8,CJU,GMP,2023-09-10 08:40:00,2023-09-10 09:50:00,back
대한항공,할인석,69700,8,CJU,GMP,2023-09-10 08:40:00,2023-09-10 09:50:00,back
에어부산,할인석,69940,8,CJU,GMP,2023-09-10 08:40:00,2023-09-10 10:00:00,back
대한항공,일반석,107700,8,CJU,GMP,2023-09-10 08:40:00,2023-09-10 09:50:00,back
에어부산,일반석,118700,8,CJU,GMP,2023-09-10 08:40:00,2023-09-10 10:00:00,back
티웨이항공,할인석,62010,8,CJU,GMP,2023-09-10 08:45:00,2023-09-10 09:55:00,back
제주항공,할인석,65600,8,CJU,GMP,2023-09-10 08:45:00,2023-09-10 09:55:00,back
아시아나항공,할인석,72700,8,CJU,GMP,2023-09-10 08:45:00,2023-09-10 09:55:00,back
티웨이항공,일반석,118700,8,CJU,GMP,2023-09-10 08:45:00,2023-09-10 09:55:00,back
제주항공,일반석,119200,8,CJU,GMP,2023-09-10 08:45:00,2023-09-10 09:55:00,back
아시아나항공,일반석,132700,8,CJU,GMP,2023-09-10 08:45:00,2023-09-10 09:55:00,back
이스타항공,할인석,89600,8,CJU,GMP,2023-09-10 08:50:00,2023-09-10 10:00:00,back
이스타항공,일반석,119600,8,CJU,GMP,2023-09-10 08:50:00,2023-09-10 10:00:00,back
대한항공,할인석,74700,9,CJU,GMP,2023-09-10 09:10:00,2023-09-10 10:20:00,back
대한항공,일반석,107700,9,CJU,GMP,2023-09-10 09:10:00,2023-09-10 10:20:00,back
에어부산,할인석,67820,9,CJU,GMP,2023-09-10 09:15:00,2023-09-10 10:25:00,back
에어부산,일반석,118700,9,CJU,GMP,2023-09-10 09:15:00,2023-09-10 10:25:00,back
진에어,일반석,119700,9,CJU,GMP,2023-09-10 09:15:00,2023-09-10 10:25:00,back
아시아나항공,할인석,72700,9,CJU,GMP,2023-09-10 09:20:00,2023-09-10 10:30:00,back
아시아나항공,일반석,132700,9,CJU,GMP,2023-09-10 09:20:00,2023-09-10 10:30:00,back
대한항공,할인석,88700,9,CJU,GMP,2023-09-10 09:35:00,2023-09-10 10:45:00,back
대한항공,일반석,107700,9,CJU,GMP,2023-09-10 09:35:00,2023-09-10 10:45:00,back
제주항공,할인석,71600,9,CJU,GMP,2023-09-10 09:45:00,2023-09-10 10:55:00,back
제주항공,일반석,119200,9,CJU,GMP,2023-09-10 09:45:00,2023-09-10 10:55:00,back
이스타항공,할인석,78600,9,CJU,GMP,2023-09-10 09:50:00,2023-09-10 11:00:00,back
아시아나항공,할인석,102700,9,CJU,GMP,2023-09-10 09:50:00,2023-09-10 11:00:00,back
이스타항공,일반석,119600,9,CJU,GMP,2023-09-10 09:50:00,2023-09-10 11:00:00,back
아시아나항공,일반석,132700,9,CJU,GMP,2023-09-10 09:50:00,2023-09-10 11:00:00,back
티웨이항공,할인석,81010,10,CJU,GMP,2023-09-10 10:00:00,2023-09-10 11:10:00,back
티웨이항공,일반석,118700,10,CJU,GMP,2023-09-10 10:00:00,2023-09-10 11:10:00,back
대한항공,일반석,107700,10,CJU,GMP,2023-09-10 10:05:00,2023-09-10 11:15:00,back
제주항공,할인석,78600,10,CJU,GMP,2023-09-10 10:10:00,2023-09-10 11:20:00,back
제주항공,일반석,119200,10,CJU,GMP,2023-09-10 10:10:00,2023-09-10 11:20:00,back
아시아나항공,할인석,108700,10,CJU,GMP,2023-09-10 10:20:00,2023-09-10 11:30:00,back
아시아나항공,일반석,132700,10,CJU,GMP,2023-09-10 10:20:00,2023-09-10 11:30:00,back
제주항공,할인석,89600,10,CJU,GMP,2023-09-10 10:50:00,2023-09-10 12:00:00,back
제주항공,일반석,119200,10,CJU,GMP,2023-09-10 10:50:00,2023-09-10 12:00:00,back
대한항공,일반석,107700,10,CJU,GMP,2023-09-10 10:55:00,2023-09-10 12:05:00,back
티웨이항공,할인석,92410,11,CJU,GMP,2023-09-10 11:05:00,2023-09-10 12:15:00,back
티웨이항공,일반석,118700,11,CJU,GMP,2023-09-10 11:05:00,2023-09-10 12:15:00,back
에어서울,할인석,89600,11,CJU,GMP,2023-09-10 11:15:00,2023-09-10 12:25:00,back
제주항공,할인석,89600,11,CJU,GMP,2023-09-10 11:15:00,2023-09-10 12:25:00,back
에어서울,특가석,96800,11,CJU,GMP,2023-09-10 11:15:00,2023-09-10 12:25:00,back
대한항공,일반석,107700,11,CJU,GMP,2023-09-10 11:15:00,2023-09-10 12:30:00,back
제주항공,일반석,119200,11,CJU,GMP,2023-09-10 11:15:00,2023-09-10 12:25:00,back
에어서울,일반석,119700,11,CJU,GMP,2023-09-10 11:15:00,2023-09-10 12:25:00,back
대한항공,일반석,107700,11,CJU,GMP,2023-09-10 11:30:00,2023-09-10 12:40:00,back
티웨이항공,할인석,102000,11,CJU,GMP,2023-09-10 11:35:00,2023-09-10 12:45:00,back
티웨이항공,일반석,118700,11,CJU,GMP,2023-09-10 11:35:00,2023-09-10 12:45:00,back
제주항공,할인석,103600,11,CJU,GMP,2023-09-10 11:40:00,2023-09-10 12:50:00,back
제주항공,일반석,119200,11,CJU,GMP,2023-09-10 11:40:00,2023-09-10 12:50:00,back
이스타항공,할인석,95600,11,CJU,GMP,2023-09-10 11:45:00,2023-09-10 12:55:00,back
이스타항공,일반석,119600,11,CJU,GMP,2023-09-10 11:45:00,2023-09-10 12:55:00,back
제주항공,할인석,110600,12,CJU,GMP,2023-09-10 12:10:00,2023-09-10 13:20:00,back
제주항공,일반석,119200,12,CJU,GMP,2023-09-10 12:10:00,2023-09-10 13:20:00,back
아시아나항공,할인석,126700,12,CJU,GMP,2023-09-10 12:10:00,2023-09-10 13:20:00,back
아시아나항공,일반석,132700,12,CJU,GMP,2023-09-10 12:10:00,2023-09-10 13:20:00,back
제주항공,일반석,119200,12,CJU,GMP,2023-09-10 12:20:00,2023-09-10 13:30:00,back
진에어,일반석,119700,12,CJU,GMP,2023-09-10 12:20:00,2023-09-10 13:35:00,back
대한항공,일반석,129700,12,CJU,GMP,2023-09-10 12:30:00,2023-09-10 13:40:00,back
아시아나항공,할인석,126700,12,CJU,GMP,2023-09-10 12:35:00,2023-09-10 13:45:00,back
아시아나항공,일반석,132700,12,CJU,GMP,2023-09-10 12:35:00,2023-09-10 13:45:00,back
티웨이항공,특가석-환불불가,107700,12,CJU,GMP,2023-09-10 12:40:00,2023-09-10 13:50:00,back
티웨이항공,할인석,114000,12,CJU,GMP,2023-09-10 12:40:00,2023-09-10 13:50:00,back
티웨이항공,일반석,118700,12,CJU,GMP,2023-09-10 12:40:00,2023-09-10 13:50:00,back
이스타항공,일반석,119600,12,CJU,GMP,2023-09-10 12:45:00,2023-09-10 13:55:00,back
이스타항공,일반석,119600,13,CJU,GMP,2023-09-10 13:00:00,2023-09-10 14:05:00,back
아시아나항공,일반석,132700,13,CJU,GMP,2023-09-10 13:10:00,2023-09-10 14:20:00,back
진에어,일반석,119700,13,CJU,GMP,2023-09-10 13:15:00,2023-09-10 14:25:00,back
에어부산,일반석,118700,13,CJU,GMP,2023-09-10 13:20:00,2023-09-10 14:30:00,back
에어부산,할인석,120200,13,CJU,GMP,2023-09-10 13:20:00,2023-09-10 14:30:00,back
대한항공,일반석,129700,13,CJU,GMP,2023-09-10 13:20:00,2023-09-10 14:30:00,back
제주항공,일반석,119200,13,CJU,GMP,2023-09-10 13:25:00,2023-09-10 14:35:00,back
티웨이항공,일반석,118100,13,CJU,GMP,2023-09-10 13:30:00,2023-09-10 14:40:00,back
이스타항공,일반석,119600,13,CJU,GMP,2023-09-10 13:30:00,2023-09-10 14:40:00,back
대한항공,일반석,129700,13,CJU,GMP,2023-09-10 13:45:00,2023-09-10 14:55:00,back
제주항공,일반석,119200,14,CJU,GMP,2023-09-10 14:00:00,2023-09-10 15:10:00,back
아시아나항공,일반석,132700,14,CJU,GMP,2023-09-10 14:00:00,2023-09-10 15:10:00,back
아시아나항공,일반석,132700,14,CJU,GMP,2023-09-10 14:10:00,2023-09-10 15:20:00,back
아시아나항공,일반석,132700,14,CJU,GMP,2023-09-10 14:10:00,2023-09-10 15:20:00,back
아시아나항공,일반석,132700,14,CJU,GMP,2023-09-10 14:20:00,2023-09-10 15:30:00,back
에어서울,일반석,118700,14,CJU,GMP,2023-09-10 14:40:00,2023-09-10 15:50:00,back
에어서울,특가석,125200,14,CJU,GMP,2023-09-10 14:40:00,2023-09-10 15:50:00,back
대한항공,일반석,129700,14,CJU,GMP,2023-09-10 14:40:00,2023-09-10 15:50:00,back
이스타항공,일반석,119600,14,CJU,GMP,2023-09-10 14:45:00,2023-09-10 15:55:00,back
대한항공,일반석,129700,15,CJU,GMP,2023-09-10 15:00:00,2023-09-10 16:15:00,back
아시아나항공,일반석,132700,15,CJU,GMP,2023-09-10 15:10:00,2023-09-10 16:20:00,back
이스타항공,일반석,119600,15,CJU,GMP,2023-09-10 15:30:00,2023-09-10 16:40:00,back
대한항공,일반석,129700,15,CJU,GMP,2023-09-10 15:45:00,2023-09-10 17:00:00,back
아시아나항공,일반석,132700,15,CJU,GMP,2023-09-10 15:55:00,2023-09-10 17:05:00,back
아시아나항공,일반석,132700,16,CJU,GMP,2023-09-10 16:25:00,2023-09-10 17:35:00,back
대한항공,일반석,129700,16,CJU,GMP,2023-09-10 16:40:00,2023-09-10 17:55:00,back
아시아나항공,일반석,132700,16,CJU,GMP,2023-09-10 16:55:00,2023-09-10 18:05:00,back
아시아나항공,일반석,132700,17,CJU,GMP,2023-09-10 17:00:00,2023-09-10 18:10:00,back
진에어,일반석,119700,17,CJU,GMP,2023-09-10 17:10:00,2023-09-10 18:20:00,back
이스타항공,일반석,119600,17,CJU,GMP,2023-09-10 17:35:00,2023-09-10 18:45:00,back
대한항공,일반석,129700,17,CJU,GMP,2023-09-10 17:35:00,2023-09-10 18:45:00,back
진에어,일반석,119700,17,CJU,GMP,2023-09-10 17:45:00,2023-09-10 19:00:00,back
제주항공,일반석,119200,17,CJU,GMP,2023-09-10 17:55:00,2023-09-10 19:05:00,back
이스타항공,일반석,119600,18,CJU,GMP,2023-09-10 18:05:00,2023-09-10 19:10:00,back
대한항공,일반석,129700,18,CJU,GMP,2023-09-10 18:20:00,2023-09-10 19:35:00,back
이스타항공,일반석,119600,18,CJU,GMP,2023-09-10 18:25:00,2023-09-10 19:35:00,back
아시아나항공,일반석,132700,18,CJU,GMP,2023-09-10 18:50:00,2023-09-10 20:00:00,back
대한항공,일반석,129700,19,CJU,GMP,2023-09-10 19:05:00,2023-09-10 20:20:00,back
에어서울,일반석,119700,19,CJU,GMP,2023-09-10 19:30:00,2023-09-10 20:40:00,back
에어서울,특가석,126200,19,CJU,GMP,2023-09-10 19:30:00,2023-09-10 20:40:00,back
아시아나항공,일반석,132700,19,CJU,GMP,2023-09-10 19:30:00,2023-09-10 20:40:00,back
에어부산,일반석,118700,19,CJU,GMP,2023-09-10 19:35:00,2023-09-10 20:55:00,back
대한항공,일반석,129700,19,CJU,GMP,2023-09-10 19:35:00,2023-09-10 20:50:00,back
이스타항공,일반석,119600,19,CJU,GMP,2023-09-10 19:45:00,2023-09-10 20:55:00,back
대한항공,일반석,129700,19,CJU,GMP,2023-09-10 19:50:00,2023-09-10 21:00:00,back
아시아나항공,일반석,132700,19,CJU,GMP,2023-09-10 19:50:00,2023-09-10 21:00:00,back
티웨이항공,일반석,118100,19,CJU,GMP,2023-09-10 19:55:00,2023-09-10 21:05:00,back
제주항공,일반석,119200,20,CJU,GMP,2023-09-10 20:00:00,2023-09-10 21:10:00,back
티웨이항공,일반석,118100,20,CJU,GMP,2023-09-10 20:20:00,2023-09-10 21:30:00,back
대한항공,일반석,129700,20,CJU,GMP,2023-09-10 20:20:00,2023-09-10 21:30:00,back
아시아나항공,일반석,132700,20,CJU,GMP,2023-09-10 20:20:00,2023-09-10 21:30:00,back
이스타항공,일반석,119600,20,CJU,GMP,2023-09-10 20:25:00,2023-09-10 21:30:00,back
대한항공,일반석,129700,20,CJU,GMP,2023-09-10 20:30:00,2023-09-10 21:40:00,back
진에어,일반석,119700,20,CJU,GMP,2023-09-10 20:40:00,2023-09-10 21:55:00,back
아시아나항공,일반석,132700,20,CJU,GMP,2023-09-10 20:45:00,2023-09-10 21:55:00,back
제주항공,일반석,119200,20,CJU,GMP,2023-09-10 20:50:00,2023-09-10 22:00:00,back
대한항공,일반석,129700,20,CJU,GMP,2023-09-10 20:50:00,2023-09-10 22:00:00,back
아시아나항공,일반석,132700,20,CJU,GMP,2023-09-10 20:50:00,2023-09-10 22:00:00,back
아시아나항공,일반석,132700,20,CJU,GMP,2023-09-10 20:55:00,2023-09-10 22:05:00,back
티웨이항공,일반석,118100,21,CJU,GMP,2023-09-10 21:05:00,2023-09-10 22:15:00,back
제주항공,일반석,119200,21,CJU,GMP,2023-09-10 21:05:00,2023-09-10 22:15:00,back
제주항공,일반석,119200,21,CJU,GMP,2023-09-10 21:10:00,2023-09-10 22:20:00,back
진에어,일반석,119700,21,CJU,GMP,2023-09-10 21:10:00,2023-09-10 22:20:00,back
이스타항공,일반석,119600,21,CJU,GMP,2023-09-10 21:15:00,2023-09-10 22:25:00,back
대한항공,일반석,129700,21,CJU,GMP,2023-09-10 21:15:00,2023-09-10 22:25:00,back
제주항공,일반석,119200,21,CJU,GMP,2023-09-10 21:20:00,2023-09-10 22:30:00,back
진에어,일반석,119700,21,CJU,GMP,2023-09-10 21:20:00,2023-09-10 22:30:00,back
에어부산,할인석,76940,6,PUS,CJU,2023-09-10 06:50:00,2023-09-10 07:55:00,come
에어부산,일반석,85700,6,PUS,CJU,2023-09-10 06:50:00,2023-09-10 07:55:00,come
아시아나항공,일반석,89700,6,PUS,CJU,2023-09-10 06:50:00,2023-09-10 07:55:00,come
대한항공,할인석,84700,7,PUS,CJU,2023-09-10 07:00:00,2023-09-10 08:00:00,come
대한항공,일반석,91700,7,PUS,CJU,2023-09-10 07:00:00,2023-09-10 08:00:00,come
에어부산,할인석,76940,7,PUS,CJU,2023-09-10 07:30:00,2023-09-10 08:25:00,come
에어부산,일반석,85700,7,PUS,CJU,2023-09-10 07:30:00,2023-09-10 08:25:00,come
진에어,할인석,79500,7,PUS,CJU,2023-09-10 07:40:00,2023-09-10 08:45:00,come
진에어,일반석,85700,7,PUS,CJU,2023-09-10 07:40:00,2023-09-10 08:45:00,come
에어부산,할인석,81320,8,PUS,CJU,2023-09-10 08:00:00,2023-09-10 09:00:00,come
에어부산,일반석,85700,8,PUS,CJU,2023-09-10 08:00:00,2023-09-10 09:00:00,come
제주항공,할인석,84600,8,PUS,CJU,2023-09-10 08:05:00,2023-09-10 09:05:00,come
제주항공,일반석,85700,8,PUS,CJU,2023-09-10 08:05:00,2023-09-10 09:05:00,come
제주항공,일반석,85700,9,PUS,CJU,2023-09-10 09:10:00,2023-09-10 10:10:00,come
에어부산,할인석,79860,11,PUS,CJU,2023-09-10 11:35:00,2023-09-10 12:35:00,come
에어부산,일반석,85700,11,PUS,CJU,2023-09-10 11:35:00,2023-09-10 12:35:00,come
아시아나항공,일반석,89700,11,PUS,CJU,2023-09-10 11:35:00,2023-09-10 12:35:00,come
에어부산,할인석,70370,11,PUS,CJU,2023-09-10 11:50:00,2023-09-10 12:50:00,come
에어부산,일반석,85700,11,PUS,CJU,2023-09-10 11:50:00,2023-09-10 12:50:00,come
진에어,할인석,71700,12,PUS,CJU,2023-09-10 12:05:00,2023-09-10 13:10:00,come
대한항공,일반석,83700,12,PUS,CJU,2023-09-10 12:05:00,2023-09-10 13:10:00,come
진에어,일반석,85700,12,PUS,CJU,2023-09-10 12:05:00,2023-09-10 13:10:00,come
제주항공,할인석,75600,12,PUS,CJU,2023-09-10 12:20:00,2023-09-10 13:20:00,come
제주항공,일반석,85700,12,PUS,CJU,2023-09-10 12:20:00,2023-09-10 13:20:00,come
에어부산,할인석,57960,13,PUS,CJU,2023-09-10 13:25:00,2023-09-10 14:20:00,come
에어부산,일반석,85700,13,PUS,CJU,2023-09-10 13:25:00,2023-09-10 14:20:00,come
아시아나항공,일반석,89700,13,PUS,CJU,2023-09-10 13:25:00,2023-09-10 14:20:00,come
대한항공,특가석,56700,14,PUS,CJU,2023-09-10 14:00:00,2023-09-10 15:00:00,come
대한항공,할인석,60700,14,PUS,CJU,2023-09-10 14:00:00,2023-09-10 15:00:00,come
대한항공,일반석,91700,14,PUS,CJU,2023-09-10 14:00:00,2023-09-10 15:00:00,come
진에어,할인석,54300,14,PUS,CJU,2023-09-10 14:20:00,2023-09-10 15:20:00,come
대한항공,할인석,63700,14,PUS,CJU,2023-09-10 14:20:00,2023-09-10 15:20:00,come
진에어,일반석,82000,14,PUS,CJU,2023-09-10 14:20:00,2023-09-10 15:20:00,come
대한항공,일반석,83700,14,PUS,CJU,2023-09-10 14:20:00,2023-09-10 15:20:00,come
에어부산,할인석,52600,14,PUS,CJU,2023-09-10 14:40:00,2023-09-10 15:40:00,come
제주항공,할인석,55600,14,PUS,CJU,2023-09-10 14:40:00,2023-09-10 15:40:00,come
에어부산,일반석,82700,14,PUS,CJU,2023-09-10 14:40:00,2023-09-10 15:40:00,come
제주항공,일반석,85700,14,PUS,CJU,2023-09-10 14:40:00,2023-09-10 15:40:00,come
아시아나항공,일반석,89700,14,PUS,CJU,2023-09-10 14:40:00,2023-09-10 15:40:00,come
에어부산,할인석,52600,15,PUS,CJU,2023-09-10 15:00:00,2023-09-10 15:55:00,come
에어부산,일반석,82700,15,PUS,CJU,2023-09-10 15:00:00,2023-09-10 15:55:00,come
아시아나항공,일반석,89700,15,PUS,CJU,2023-09-10 15:00:00,2023-09-10 15:55:00,come
제주항공,할인석,55600,15,PUS,CJU,2023-09-10 15:30:00,2023-09-10 16:50:00,come
제주항공,일반석,85700,15,PUS,CJU,2023-09-10 15:30:00,2023-09-10 16:50:00,come
에어부산,할인석,52600,16,PUS,CJU,2023-09-10 16:40:00,2023-09-10 17:40:00,come
대한항공,할인석,56700,16,PUS,CJU,2023-09-10 16:40:00,2023-09-10 17:40:00,come
에어부산,일반석,82700,16,PUS,CJU,2023-09-10 16:40:00,2023-09-10 17:40:00,come
대한항공,일반석,85700,16,PUS,CJU,2023-09-10 16:40:00,2023-09-10 17:40:00,come
아시아나항공,일반석,89700,16,PUS,CJU,2023-09-10 16:40:00,2023-09-10 17:40:00,come
제주항공,할인석,70600,17,PUS,CJU,2023-09-10 17:00:00,2023-09-10 18:00:00,come
제주항공,일반석,85700,17,PUS,CJU,2023-09-10 17:00:00,2023-09-10 18:00:00,come
에어부산,할인석,54000,18,PUS,CJU,2023-09-10 18:00:00,2023-09-10 19:00:00,come
에어부산,일반석,82700,18,PUS,CJU,2023-09-10 18:00:00,2023-09-10 19:00:00,come
